Protein Details,Gene Name,SCC count,SCC proportion,SCC mean,SCC std,SCC UNIQUE,Keratosis count,Keratosis proportion,Keratosis mean,Keratosis std,Keratosis UNIQUE,Proportion Direction,Fold Change,Log2 Fold Change,Fold Change Direction,Proportion STAT,Proportion Pvalue,BH-corrected Proportion Pvalue,Proportion Rank,StudentT STAT,StudentT Pvalue,BH-corrected StudentT Pvalue,StudentT Rank,MannWhitneyU STAT,MannWhitneyU Pvalue,BH-corrected MannWhitneyU Pvalue,MannWhitneyU Rank,Minimal Pvalue,BH-corrected Minimal Pvalue,is 5% Significant?,Minimal Rank
Q01415 (gene GALK2):  N-acetylgalactosamine kinase,GALK2,4,0.19047619047619047,150324.04761904763,353472.7364094822,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.247219128924647,0.21231716077296503,0.4602776821117403,2578.5,1.0842494670986638,0.2882064171233153,0.7309836941303514,1932.0,87.5,0.23934132798622432,0.4549582405087829,3027.5,0.21231716077296503,1.0,False,1932.0
Q9H9B4 (gene SFXN1):  Sideroflexin-1,SFXN1,13,0.6190476190476191,1602566.9523809524,2440882.3643132374,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.844097201026872,0.004453745880239509,0.14680136973209343,167.0,1.673886517740588,0.10614311436813706,0.7309836941303514,292.0,119.0,0.00947024206315155,0.28462281343527285,133.0,0.004453745880239509,0.4240060838538656,False,133.0
P41219 (gene PRPH):  Peripherin,PRPH,1,0.047619047619047616,51538.09523809524,230485.36876647832,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.5879447357921312,0.5565693876824571,0.726743919219422,4362.0,0.570087712549569,0.5735119825115524,0.7309836941303514,4392.5,77.0,0.6206907170753546,0.7561855867003402,4690.0,0.5565693876824571,1.0,False,4362.0
Q8IUD2 (gene ERC1):  ELKS/Rab6-interacting/CAST family member 1,ERC1,10,0.47619047619047616,111195.6,201602.90023253986,False,1,0.14285714285714285,207241.42857142858,507635.7535654469,False,1.0,0.5365510205462533,-0.8982127317540102,-1.0,1.563851910691666,0.11785235013990372,0.3669661382748777,1877.5,-0.6883641904849146,0.4973199723371359,0.7309836941303514,3799.0,93.0,0.25269070363606505,0.4709630546369148,3195.0,0.11785235013990372,0.8536306607867248,False,1877.5
Q14139 (gene UBE4A):  Ubiquitin conjugation factor E4 A,UBE4A,2,0.09523809523809523,5169.523809523809,19634.386688419512,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8473185457363233,0.39681759221478274,0.6057865289542973,3696.5,0.6712586239398916,0.5079761730259897,0.7309836941303514,3871.0,80.5,0.4400622899584924,0.6249492077820437,4045.0,0.39681759221478274,1.0,False,3696.5
Q6IA69 (gene NADSYN1):  Glutamine-dependent NAD(+) synthetase,NADSYN1,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5543.0,,1.0,1.0,5665.0,73.5,1.0,1.0,5634.0,1.0,1.0,False,5543.0
O43823 (gene AKAP8):  A-kinase anchor protein 8,AKAP8,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5543.0,,1.0,1.0,5665.0,73.5,1.0,1.0,5634.0,1.0,1.0,False,5543.0
Q14699 (gene RFTN1):  Raftlin,RFTN1,5,0.23809523809523808,242860.7619047619,929061.084814582,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.4244246232238391,0.1543235905608478,0.4390531908850825,2030.5,0.6664533604297597,0.5109923658920772,0.7309836941303514,3891.0,91.0,0.17687782401718033,0.3955221507070832,2601.5,0.1543235905608478,0.9827138638374109,False,2030.5
P16333 (gene NCK1):  Cytoplasmic protein NCK1,NCK1,8,0.38095238095238093,105668.46190476192,294706.54032815585,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.9321835661585915,0.053336852829139844,0.28035917531158444,1096.5,0.9141391104244864,0.36904385042060583,0.7309836941303514,2726.0,101.5,0.06732508838376162,0.28691229439538496,1360.5,0.053336852829139844,0.6643166262602261,False,1096.5
Q9GZL7 (gene WDR12):  Ribosome biogenesis protein WDR12,WDR12,5,0.23809523809523808,99105.58095238094,305330.81206079165,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.4244246232238391,0.1543235905608478,0.4390531908850825,2030.5,0.8275307817304822,0.4154674591871813,0.7309836941303514,3093.0,91.0,0.17687782401718033,0.3955221507070832,2601.5,0.1543235905608478,0.9827138638374109,False,2030.5
Q9H3S7 (gene PTPN23):  Tyrosine-protein phosphatase non-receptor type 23,PTPN23,11,0.5238095238095238,343087.38095238095,769050.1848679179,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.457481573944047,0.013991498807523742,0.19457641465195022,414.5,1.137383024388771,0.26575185426535697,0.7309836941303514,1717.0,112.0,0.02215636159196845,0.28462281343527285,390.5,0.013991498807523742,0.518467589352091,False,390.5
P52788 (gene SMS):  Spermine synthase,SMS,13,0.6190476190476191,1417753.857142857,3195363.850586737,False,3,0.42857142857142855,103745.42857142857,195178.9499765771,False,1.0,13.665699555649049,3.7724874090941327,1.0,0.8819171036881971,0.37782163710006367,0.6057865289542973,3341.0,1.0477667698308042,0.30438900916534267,0.7309836941303514,2093.0,100.0,0.15076710536829938,0.37303249242801445,2409.5,0.15076710536829938,0.9827138638374109,False,2093.0
Q5VWZ2 (gene LYPLAL1):  Lysophospholipase-like protein 1,LYPLAL1,10,0.47619047619047616,2804036.619047619,5623077.811751534,False,3,0.42857142857142855,424241.71428571426,975687.2943288621,False,1.0,6.609525948578865,2.7245468018147037,1.0,0.21877670777129785,0.8268239918600205,0.9636319467546169,5106.5,1.0736277605399747,0.29285329758650186,0.7309836941303514,1989.0,85.0,0.5259278942682369,0.7170214390320616,4375.0,0.29285329758650186,1.0,False,1989.0
Q9BWS9 (gene CHID1):  Chitinase domain-containing protein 1,CHID1,2,0.09523809523809523,19521.428571428572,60198.86411566522,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8473185457363233,0.39681759221478274,0.6057865289542973,3696.5,0.8267609919322317,0.41589586220660557,0.7309836941303514,3105.0,80.5,0.4400622899584924,0.6249492077820437,4045.0,0.39681759221478274,1.0,False,3105.0
Q9H5V8 (gene CDCP1):  CUB domain-containing protein 1,CDCP1,3,0.14285714285714285,45043.28571428572,144642.4991478227,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.0583005244258363,0.28991845394256976,0.546148877872236,3051.0,0.7939457426643035,0.434413913834915,0.7309836941303514,3331.0,84.0,0.32321952171088764,0.5307810807947029,3517.0,0.28991845394256976,1.0,False,3051.0
Q5VYY1 (gene ANKRD22):  Ankyrin repeat domain-containing protein 22,ANKRD22,3,0.14285714285714285,156204.52380952382,503856.1219140336,False,1,0.14285714285714285,8271.857142857143,20261.82922519634,False,0.0,18.883851726758195,4.239081155155926,1.0,0.0,1.0,1.0,5543.0,0.7483369759876566,0.4609731462458513,0.7309836941303514,3548.0,75.0,0.9305458213089444,1.0,5237.0,0.4609731462458513,1.0,False,3548.0
P25189 (gene MPZ):  Myelin protein P0,MPZ,5,0.23809523809523808,202275.80952380953,445212.3233467075,False,3,0.42857142857142855,141337.14285714287,178929.75578735486,False,-1.0,1.4311581897960786,0.5171831458737977,1.0,-0.9660917830792958,0.33399825582199805,0.5994685903231168,3246.0,0.3399343057045437,0.7366369648090976,0.8759769049334415,5017.0,64.0,0.549343149929961,0.7453675761842501,4397.0,0.33399825582199805,1.0,False,3246.0
Q9P0J7 (gene KCMF1):  E3 ubiquitin-protein ligase KCMF1,KCMF1,3,0.14285714285714285,43196.19047619047,133535.32521668423,False,1,0.14285714285714285,321257.14285714284,786916.0762244017,False,0.0,0.13445986007310215,-2.894752541558428,-1.0,0.0,1.0,1.0,5543.0,-1.4970499160810289,0.14642264693058288,0.7309836941303514,582.0,72.0,0.9305458213089444,1.0,5237.0,0.14642264693058288,0.9827138638374109,False,582.0
Q9GZZ1 (gene NAA50):  N-alpha-acetyltransferase 50,NAA50,10,0.47619047619047616,1086751.0,1888809.604974469,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.2771001702132443,0.0227802445408557,0.21490675495201642,535.5,1.4668933652239067,0.15439755551627085,0.7309836941303514,664.0,108.5,0.032734394535984784,0.28462281343527285,613.0,0.0227802445408557,0.5446919577923337,False,535.5
A0A087WSY6 (gene IGKV3D-15):  Immunoglobulin kappa variable 3D-15,IGKV3D-15,9,0.42857142857142855,7291290.476190476,12015458.817504533,False,1,0.14285714285714285,1244028.5714285714,3047235.2254434954,False,1.0,5.861031365068821,2.5511545578805723,1.0,1.3662601021279466,0.1718573390627992,0.4544773425747607,2207.5,1.269605578483173,0.2154717723404427,0.7309836941303514,1217.0,96.0,0.1733061169779112,0.3955221507070832,2513.0,0.1718573390627992,1.0,False,1217.0
Q9Y5P4 (gene CERT1):  Ceramide transfer protein,CERT1,9,0.42857142857142855,307352.2380952381,532097.3331223299,False,1,0.14285714285714285,305690.0,748784.5194713897,False,1.0,1.0054376593746366,0.007823632315318498,1.0,1.3662601021279466,0.1718573390627992,0.4544773425747607,2207.5,0.0061814675078424594,0.9951151200011579,1.0,5358.0,90.0,0.3220294154565798,0.5307810807947029,3393.5,0.1718573390627992,1.0,False,2207.5
O60936 (gene NOL3):  Nucleolar protein 3,NOL3,3,0.14285714285714285,131318.95238095237,351930.8746669647,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.0583005244258363,0.28991845394256976,0.546148877872236,3051.0,0.9513202007761955,0.3502023352031637,0.7309836941303514,2546.0,84.0,0.32321952171088764,0.5307810807947029,3517.0,0.28991845394256976,1.0,False,2546.0
Q96S82 (gene UBL7):  Ubiquitin-like protein 7,UBL7,8,0.38095238095238093,451858.5714285714,1312326.9889790125,False,1,0.14285714285714285,105238.57142857143,257780.80125944052,False,1.0,4.293659304668229,2.102207720082167,1.0,1.1681277400841037,0.24275524233587098,0.5112170052156042,2791.0,0.6691033091208493,0.5093278082195656,0.7309836941303514,3885.0,90.0,0.30610855609307774,0.5307810807947029,3346.0,0.24275524233587098,1.0,False,2791.0
O95394 (gene PGM3):  Phosphoacetylglucosamine mutase,PGM3,16,0.7619047619047619,1206571.7142857143,2104254.8069567718,False,2,0.2857142857142857,165721.85714285713,393494.29342111124,False,1.0,7.280703554017821,2.864077868672483,1.0,2.2771001702132443,0.0227802445408557,0.21490675495201642,535.5,1.2538048694449215,0.22106977647860432,0.7309836941303514,1266.0,112.5,0.03658271399105606,0.28462281343527285,731.5,0.0227802445408557,0.5446919577923337,False,535.5
P21246 (gene PTN):  Pleiotrophin,PTN,3,0.14285714285714285,528800.9523809524,1768537.9224817983,False,1,0.14285714285714285,22015.714285714286,53927.26632290223,False,0.0,24.019250317945183,4.586119217643596,1.0,0.0,1.0,1.0,5543.0,0.7304642522101769,0.47163784290489486,0.7309836941303514,3629.0,74.0,1.0,1.0,5634.0,0.47163784290489486,1.0,False,3629.0
Q9BRX2 (gene PELO):  Protein pelota homolog,PELO,2,0.09523809523809523,8992.285714285714,32607.407655525236,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8473185457363233,0.39681759221478274,0.6057865289542973,3696.5,0.7030893227290183,0.48824852726448176,0.7309836941303514,3742.0,80.5,0.4400622899584924,0.6249492077820437,4045.0,0.39681759221478274,1.0,False,3696.5
"O43181 (gene NDUFS4):  NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",NDUFS4,1,0.047619047619047616,33440.95238095238,149552.48551228593,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.5879447357921312,0.5565693876824571,0.726743919219422,4362.0,0.5700877125495689,0.5735119825115527,0.7309836941303514,4599.5,77.0,0.6206907170753546,0.7561855867003402,4690.0,0.5565693876824571,1.0,False,4362.0
Q8WWA1 (gene TMEM40):  Transmembrane protein 40,TMEM40,4,0.19047619047619047,589585.0952380953,2422048.8785383236,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.247219128924647,0.21231716077296503,0.4602776821117403,2578.5,0.6206121462248888,0.5402574056616254,0.7309836941303514,4074.0,87.5,0.23934132798622432,0.4549582405087829,3027.5,0.21231716077296503,1.0,False,2578.5
Q92874 (gene DNASE1L2):  Deoxyribonuclease-1-like 2,DNASE1L2,3,0.14285714285714285,101697.09523809524,252577.30562418286,False,1,0.14285714285714285,743514.2857142857,1821230.6164699038,False,0.0,0.13677893914339415,-2.870081989901242,-1.0,0.0,1.0,1.0,5543.0,-1.5131512509876075,0.14230315320465287,0.7309836941303514,551.0,72.0,0.9305458213089444,1.0,5237.0,0.14230315320465287,0.9710033686835216,False,551.0
Q9GZY8 (gene MFF):  Mitochondrial fission factor,MFF,1,0.047619047619047616,27802.85714285714,124338.15708028832,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.5879447357921312,0.5565693876824571,0.726743919219422,4362.0,0.5700877125495689,0.5735119825115527,0.7309836941303514,4599.5,77.0,0.6206907170753546,0.7561855867003402,4690.0,0.5565693876824571,1.0,False,4362.0
"Q96DC8 (gene ECHDC3):  Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",ECHDC3,3,0.14285714285714285,18741.904761904763,53217.558002084384,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.0583005244258363,0.28991845394256976,0.546148877872236,3051.0,0.8978741386358511,0.37749234507584806,0.7309836941303514,2795.0,84.0,0.32321952171088764,0.5307810807947029,3517.0,0.28991845394256976,1.0,False,2795.0
Q9NNX1 (gene TUFT1):  Tuftelin,TUFT1,14,0.6666666666666666,2418151.8095238097,8205364.067944617,False,4,0.5714285714285714,400234.85714285716,494828.5309753929,False,1.0,6.041832105229777,2.5949860939768326,1.0,0.4554200340426488,0.6488070849862198,0.8106351977021544,4734.5,0.6266124714707066,0.5363768482153608,0.7309836941303514,4048.0,79.5,0.7652244722164323,0.9020822501828744,5046.0,0.5363768482153608,1.0,False,4048.0
P00973 (gene OAS1):  2-5-oligoadenylate synthase 1,OAS1,4,0.19047619047619047,54653.333333333336,136793.45140039324,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.247219128924647,0.21231716077296503,0.4602776821117403,2578.5,1.0186102123188205,0.3177733975764718,0.7309836941303514,2226.0,87.5,0.23934132798622432,0.4549582405087829,3027.5,0.21231716077296503,1.0,False,2226.0
Q9NP97;Q8TF09 (gene DYNLRB1;DYNLRB2):  Dynein light chain roadblock-type 1; Dynein light chain roadblock-type 2,DYNLRB1;DYNLRB2,16,0.7619047619047619,34250299.52380952,71652984.18518363,False,4,0.5714285714285714,2515951.4285714286,5342534.938388139,False,1.0,13.613259435315658,3.766940628898596,1.0,0.9660917830792958,0.33399825582199805,0.5994685903231168,3246.0,1.1281061017545024,0.2695778327381845,0.7309836941303514,1748.0,108.5,0.0640495646832475,0.28691229439538496,1285.0,0.0640495646832475,0.7151832612904004,False,1285.0
O95486 (gene SEC24A):  Protein transport protein Sec24A,SEC24A,11,0.5238095238095238,82271.0,167014.43977977586,False,2,0.2857142857142857,181056.14285714287,437202.85500715586,False,1.0,0.4543949666731781,-1.137981240669466,-1.0,1.0938835388564894,0.2740060591816259,0.546148877872236,2903.5,-0.8321059026287531,0.4129270130611514,0.7309836941303514,3072.0,89.0,0.38711287836147934,0.6139163607437471,3754.5,0.2740060591816259,1.0,False,2903.5
P52630 (gene STAT2):  Signal transducer and activator of transcription 2,STAT2,7,0.3333333333333333,124631.42857142857,238279.05793489312,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.7638342073763937,0.07775989643932943,0.3034110805474426,1373.5,1.3335164487394897,0.19392827813496064,0.7309836941303514,1028.0,98.0,0.0941150517060825,0.30677201705705925,1775.0,0.07775989643932943,0.7151832612904004,False,1028.0
Q6UXH1 (gene CRELD2):  Protein disulfide isomerase CRELD2,CRELD2,5,0.23809523809523808,406335.4761904762,1566433.4538810987,False,1,0.14285714285714285,27854.285714285714,68228.78714969486,False,1.0,14.587897903534815,3.866700102705322,1.0,0.5318160234783104,0.5948534237883254,0.7562104253827294,4631.5,0.615817107861332,0.5433691290007575,0.7309836941303514,4090.0,81.0,0.604907154892759,0.7561855867003402,4465.0,0.5433691290007575,1.0,False,4090.0
P54105 (gene CLNS1A):  Methylosome subunit pICln,CLNS1A,8,0.38095238095238093,1296726.1904761905,2967415.86369028,False,1,0.14285714285714285,2719857.1428571427,6662262.173264133,False,1.0,0.4767626100808865,-1.0686569974388584,-1.0,1.1681277400841037,0.24275524233587098,0.5112170052156042,2791.0,-0.7468582040534886,0.4618500863985381,0.7309836941303514,3554.0,87.0,0.40567426466759793,0.6249492077820437,3805.0,0.24275524233587098,1.0,False,2791.0
Q96KR1 (gene ZFR):  Zinc finger RNA-binding protein,ZFR,5,0.23809523809523808,55121.666666666664,181821.7718739015,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.4244246232238391,0.1543235905608478,0.4390531908850825,2030.5,0.7729174868838529,0.44654139560108497,0.7309836941303514,3449.0,91.0,0.17687782401718033,0.3955221507070832,2601.5,0.1543235905608478,0.9827138638374109,False,2030.5
Q9BV40 (gene VAMP8):  Vesicle-associated membrane protein 8,VAMP8,17,0.8095238095238095,3896063.1904761903,5198367.720880026,False,2,0.2857142857142857,127998.57142857143,203326.6155319403,False,1.0,30.438333388899725,4.927817463012873,1.0,2.5698810281850295,0.010173344627846956,0.1729178747855696,321.0,1.847554743751297,0.07607552780041613,0.7309836941303514,103.0,125.0,0.0059340676838148775,0.28462281343527285,53.0,0.0059340676838148775,0.46166484044465556,False,53.0
Q9H993 (gene ARMT1):  Damage-control phosphatase ARMT1,ARMT1,13,0.6190476190476191,1327591.4047619049,2826868.4448495368,False,1,0.14285714285714285,550771.4285714285,1349108.964903752,False,1.0,2.410421702888536,1.2692855678013641,1.0,2.182178902359924,0.029096331741252188,0.24657487950044113,676.5,0.6754314587064733,0.5053649882797716,0.7309836941303514,3857.0,105.0,0.07877993200048143,0.3022013092271871,1532.5,0.029096331741252188,0.6069451150889297,False,676.5
P43358 (gene MAGEA4):  Melanoma-associated antigen 4,MAGEA4,13,0.6190476190476191,1683523.8095238095,2351170.5322698434,False,2,0.2857142857142857,27341.0,62330.872884722456,False,1.0,61.57506343814178,5.944274303959068,1.0,1.5314369543990851,0.1256614367857473,0.38191346503503226,1940.0,1.795684176636668,0.08417684439594038,0.7309836941303514,166.0,110.0,0.04412535534756522,0.28462281343527285,897.5,0.04412535534756522,0.6643166262602261,False,166.0
Q13769 (gene THOC5):  THO complex subunit 5 homolog,THOC5,1,0.047619047619047616,422.8809523809524,1891.1811118273215,False,1,0.14285714285714285,630.5,1544.4032828247937,False,-1.0,0.6707072985095085,-0.5762447936156834,-1.0,-0.8473185457363233,0.39681759221478274,0.6057865289542973,3696.5,-0.25316423264142335,0.802132347273794,0.9376021911903321,5104.0,67.0,0.4760334929424296,0.663710170342261,4266.0,0.39681759221478274,1.0,False,3696.5
"Q86W26 (gene NLRP10):  NACHT, LRR and PYD domains-containing protein 10",NLRP10,13,0.6190476190476191,548700.8571428572,756429.3054752947,False,1,0.14285714285714285,5252.714285714285,12866.469764627811,False,1.0,104.46044220046173,6.706812905806635,1.0,2.182178902359924,0.029096331741252188,0.24657487950044113,676.5,1.8315783466975921,0.07849597595267237,0.7309836941303514,110.0,115.0,0.020080260796642664,0.28462281343527285,336.0,0.020080260796642664,0.5446919577923337,False,110.0
Q9BPY8 (gene HOPX):  Homeodomain-only protein,HOPX,7,0.3333333333333333,4287451.904761905,10944223.686583592,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.7638342073763937,0.07775989643932943,0.3034110805474426,1373.5,0.9987826250651136,0.32710536221298203,0.7309836941303514,2321.0,98.0,0.0941150517060825,0.30677201705705925,1775.0,0.07775989643932943,0.7151832612904004,False,1373.5
