Protein Details,Gene Name,BCC count,BCC proportion,BCC mean,BCC std,BCC UNIQUE,Keratosis count,Keratosis proportion,Keratosis mean,Keratosis std,Keratosis UNIQUE,Proportion Direction,Fold Change,Log2 Fold Change,Fold Change Direction,Proportion STAT,Proportion Pvalue,BH-corrected Proportion Pvalue,Proportion Rank,StudentT STAT,StudentT Pvalue,BH-corrected StudentT Pvalue,StudentT Rank,MannWhitneyU STAT,MannWhitneyU Pvalue,BH-corrected MannWhitneyU Pvalue,MannWhitneyU Rank,Minimal Pvalue,BH-corrected Minimal Pvalue,is 5% Significant?,Minimal Rank
Q01459 (gene CTBS):  Di-N-acetylchitobiase,CTBS,25,0.4166666666666667,238366.03333333333,515320.29720123153,False,2,0.09523809523809523,8192.857142857143,34222.35987839323,False,1.0,29.094371981336923,4.862668199914924,1.0,2.689264371002386,0.00716096819380791,0.025190056747793624,1686.0,2.019869059061022,0.04678728968982726,0.3275853316010761,844.0,850.5,0.004709822297457229,0.018832975755113824,1491.5,0.004709822297457229,0.048839165399704225,True,844.0
Q9Y570 (gene PPME1):  Protein phosphatase methylesterase 1,PPME1,37,0.6166666666666667,2458669.1166666667,4540129.5126766255,False,3,0.14285714285714285,625047.619047619,1609101.9783655866,False,1.0,3.933570886021438,1.9758395823303656,1.0,3.7377447829831523,0.00018567828387491098,0.0024616814257727086,446.0,1.7888723067491321,0.07746860990744835,0.34210046388440923,1351.0,909.0,0.0012947000548768559,0.00884785856517219,873.0,0.00018567828387491098,0.006554773027205437,True,446.0
O75607 (gene NPM3):  Nucleoplasmin-3,NPM3,10,0.16666666666666666,66919.1,272367.76884876937,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.9982386610409861,0.045690791970935715,0.09912409632676454,2715.5,1.1119238913924148,0.2695432608459078,0.47902743348426746,3357.0,735.0,0.04875100401649126,0.10368930123436251,2770.5,0.045690791970935715,0.2769260909541732,False,2715.5
Q6P2E9 (gene EDC4):  Enhancer of mRNA-decapping protein 4,EDC4,29,0.48333333333333334,256394.93333333332,591751.9732355741,False,5,0.23809523809523808,76903.80952380953,141054.17677434272,False,1.0,3.3339692131976784,1.7372407821371347,1.0,1.9598702872894878,0.05001095329040179,0.10655905261804896,2796.5,1.3592771079373869,0.17792642717665977,0.40146759171280455,2638.0,782.0,0.0687440879306505,0.13562408352984817,3023.5,0.05001095329040179,0.2980672800504866,False,2638.0
Q6P4A8 (gene PLBD1):  Phospholipase B-like 1,PLBD1,35,0.5833333333333334,326576.93333333335,752446.2656483157,False,4,0.19047619047619047,29268.428571428572,66406.87383279609,False,1.0,11.157993416871555,3.4800057002075016,1.0,3.101026568264139,0.0019285098631728103,0.01019990234369591,1121.5,1.785752898233668,0.07797678643136126,0.3421782971546007,1356.0,897.5,0.0019242641785351827,0.011178344780078772,1027.0,0.0019242641785351827,0.026188520129792833,True,1027.0
Q93034 (gene CUL5):  Cullin-5,CUL5,19,0.31666666666666665,144226.18333333332,380675.51157057163,False,2,0.09523809523809523,45920.0,147532.36442347473,False,1.0,3.140814096911858,1.6511385531775433,1.0,1.9928571428571429,0.04627709239962061,0.09974318397981814,2761.5,1.1391507881332337,0.2580826944442337,0.4710068384993265,3269.0,763.5,0.06283286108576247,0.12649847085262736,2893.0,0.04627709239962061,0.2791598920688944,False,2761.5
Q8IU89 (gene CERS3):  Ceramide synthase 3,CERS3,2,0.03333333333333333,5173.35,38134.61374474421,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8471844657377411,0.3968923107145992,0.5062774269239466,4567.0,0.613950267639084,0.5410121528934145,0.6714355378039918,4672.0,651.0,0.4111746139498428,0.5194976168625078,4612.0,0.3968923107145992,1.0,False,4567.0
Q9NS69 (gene TOMM22):  Mitochondrial import receptor subunit TOM22 homolog,TOMM22,5,0.08333333333333333,156394.16666666666,861342.9928011481,False,1,0.047619047619047616,22880.95238095238,102326.72982749037,False,1.0,6.835124869628433,2.772967694400192,1.0,0.5378528742004771,0.5906786252963061,0.6809639958488432,5152.0,0.6997756472950007,0.4861229507978573,0.6423498393045441,4515.0,653.0,0.5933346410668352,0.6846875181053653,5167.5,0.4861229507978573,1.0,False,4515.0
O94903 (gene PLPBP):  Pyridoxal phosphate homeostasis protein,PLPBP,34,0.5666666666666667,1611352.0666666667,2690038.361529942,False,4,0.19047619047619047,280978.5714285714,629765.9475610626,False,1.0,5.734786316509405,2.5197397310788454,1.0,2.973100243319777,0.0029480815160921004,0.013375098346011766,1307.5,2.217020838989935,0.029496403762224302,0.3236688001045334,514.0,872.0,0.004769256912570936,0.018968924493598802,1499.0,0.0029480815160921004,0.03496670839961326,True,514.0
Q96SB4 (gene SRPK1):  SRSF protein kinase 1,SRPK1,2,0.03333333333333333,5278.316666666667,30440.82451549326,False,2,0.09523809523809523,19345.238095238095,60405.59195330368,False,-1.0,0.27284836921666505,-1.8738286739734389,-1.0,-1.126876912974276,0.259794525797825,0.375559520453071,4119.0,-1.3561256765389658,0.17892271469501173,0.40171862605165093,2656.0,590.0,0.25687736532864747,0.36999767299630876,4140.5,0.17892271469501173,0.7843381889427304,False,2656.0
Q9BXK5 (gene BCL2L13):  Bcl-2-like protein 13,BCL2L13,7,0.11666666666666667,17431.55,55665.3485633642,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.6376070214666143,0.10150369740950065,0.17787283880503077,3316.5,1.4172020003781112,0.1603557184236166,0.39128106998580636,2445.0,703.5,0.1064747941741474,0.1851438711871068,3375.5,0.10150369740950065,0.5036860985520559,False,2445.0
Q9Y3L5 (gene RAP2C):  Ras-related protein Rap-2c,RAP2C,12,0.2,190196.98333333334,666414.9177134191,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.2204582370782604,0.02638767759969603,0.06433546569668432,2420.0,1.291634384423348,0.20024999487714942,0.41801660932017964,2858.0,756.0,0.028623082018224173,0.06938858485198107,2434.0,0.02638767759969603,0.17950842025061178,False,2420.0
Q15477 (gene SKIV2L):  Helicase SKI2W,SKIV2L,29,0.48333333333333334,105576.55,189111.98897738036,False,3,0.14285714285714285,49224.76190476191,124828.422573091,False,1.0,2.144785386714932,1.1008332948053048,1.0,2.7468914646667226,0.006016304034504324,0.022081888228661212,1594.5,1.2561737469659762,0.21275514024790607,0.42708518395659745,2972.0,822.0,0.01934737758126542,0.05263404224798427,2193.0,0.006016304034504324,0.05880534933767027,False,1594.5
P61758 (gene VBP1):  Prefoldin subunit 3,VBP1,34,0.5666666666666667,917776.05,1561762.9120704632,False,3,0.14285714285714285,50886.666666666664,124985.53068001544,False,1.0,18.03568813013162,4.1727825633685045,1.0,3.3556085603223758,0.0007919056879797035,0.005631885797839348,828.0,2.5092449049915273,0.014144571318582981,0.3236688001045334,189.0,921.0,0.0006346273618286249,0.006330567571401035,598.0,0.0006346273618286249,0.012922139387950771,True,189.0
P49006 (gene MARCKSL1):  MARCKS-related protein,MARCKSL1,46,0.7666666666666667,7380147.833333333,13075555.113279525,False,4,0.19047619047619047,445833.3333333333,1092290.3339546649,False,1.0,16.5536026167853,4.049073324714841,1.0,4.675499431170491,2.932390901104731e-06,0.0003722264705529963,44.5,2.3971453067995196,0.018884928421359307,0.3236688001045334,288.0,1009.0,2.688515697288959e-05,0.0021515063559428465,69.0,2.932390901104731e-06,0.0010711006601627035,True,44.5
P59998 (gene ARPC4):  Actin-related protein 2/3 complex subunit 4,ARPC4,52,0.8666666666666667,15430450.0,32699604.680914618,False,10,0.47619047619047616,4620893.80952381,9435228.79924386,False,1.0,3.339278208080439,1.739536294867847,1.0,3.6345420216320874,0.0002784748680945345,0.0031281179173976844,503.5,1.4747175159739279,0.14426272312729174,0.38116537031772474,2258.0,918.0,0.0018175674538442243,0.01077743938469086,1005.0,0.0002784748680945345,0.00821386733314314,True,503.5
P50897 (gene PPT1):  Palmitoyl-protein thioesterase 1,PPT1,37,0.6166666666666667,1563447.5,2800941.931153771,False,1,0.047619047619047616,24729.04761904762,110591.66299003958,False,1.0,63.22311817348465,5.982380285816044,1.0,4.4972845452748516,6.882684925818513e-06,0.0005228123754005632,72.5,2.4855201530432978,0.015047781965449949,0.3236688001045334,209.0,995.0,2.047722234729511e-05,0.00200478147269556,60.0,6.882684925818513e-06,0.001446447571941558,True,60.0
Q01085 (gene TIAL1):  Nucleolysin TIAR,TIAL1,28,0.4666666666666667,775308.9166666666,1306217.073530293,False,2,0.09523809523809523,17657.428571428572,76543.3794397296,False,1.0,43.90837054707292,5.456424091495378,1.0,3.0335934262241295,0.002416598715931656,0.011905541850431264,1190.5,2.623457209388231,0.010442954963309138,0.3236688001045334,118.0,883.0,0.0016824523161621935,0.010284334547360293,975.5,0.0016824523161621935,0.024128631053422226,True,118.0
Q15631 (gene TSN):  Translin,TSN,50,0.8333333333333334,7498582.216666667,14066091.568997482,False,8,0.38095238095238093,2638544.6666666665,6088721.837587084,False,1.0,2.841938706361547,1.5068754395272748,1.0,3.9568918271928255,7.593129390994593e-05,0.0016488648841907585,265.0,1.5147946953700913,0.1338153844937872,0.3735637063265634,2137.0,935.0,0.0009009627429849386,0.0073874896497616626,727.0,7.593129390994593e-05,0.004291209872105285,True,265.0
Q8WVY7 (gene UBLCP1):  Ubiquitin-like domain-containing CTD phosphatase 1,UBLCP1,31,0.5166666666666667,604651.8166666667,1265132.2350162254,False,1,0.047619047619047616,6763.809523809524,30248.675764197153,False,1.0,89.39515733682555,6.482124775564669,1.0,3.784179150624786,0.00015421671229083337,0.0023036874026989176,377.5,2.1385586298100208,0.03556104417733218,0.3236688001045334,638.0,935.0,0.00020015058780244646,0.004277073587520236,279.0,0.00015421671229083337,0.006158934288119077,True,279.0
Q7RTV0 (gene PHF5A):  PHD finger-like domain-containing protein 5A,PHF5A,20,0.3333333333333333,431627.1,1115081.993105226,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,3.0487836865237115,0.0022976986015030855,0.011716299022707186,1159.0,1.7517921877552567,0.0836902806079505,0.3454415196072109,1430.0,840.0,0.0028561246162317503,0.013642625668886008,1238.0,0.0022976986015030855,0.029865075940234003,True,1159.0
Q8NBJ7 (gene SUMF2):  Inactive C-alpha-formylglycine-generating enzyme 2,SUMF2,28,0.4666666666666667,1728483.7666666666,3545430.7656827797,False,1,0.047619047619047616,37428.09523809524,167383.53044143427,False,1.0,46.181451543951184,5.529241614520589,1.0,3.4473905646432583,0.0005660296675114012,0.004638644225787115,721.5,2.1577456379235755,0.03398559905478151,0.3236688001045334,601.0,899.0,0.0007405809993172974,0.006871393844365468,643.0,0.0005660296675114012,0.011932625428879929,True,601.0
Q9NUQ8 (gene ABCF3):  ATP-binding cassette sub-family F member 3,ABCF3,26,0.43333333333333335,110490.48333333334,273553.48528910463,False,4,0.19047619047619047,19681.333333333332,56839.85195042323,False,1.0,5.613973477121436,2.4890222479409676,1.0,1.9835033940696234,0.0473112283265662,0.10153193820010574,2774.5,1.4911155628481199,0.1399135041437451,0.37813761679839986,2204.0,804.0,0.030894967324533125,0.07402384540488538,2490.0,0.030894967324533125,0.20772281186119232,False,2204.0
Q93045 (gene STMN2):  Stathmin-2,STMN2,48,0.8,8054534.1,15470474.124444095,False,5,0.23809523809523808,544858.0476190476,1373715.9132087328,False,1.0,14.782812028164747,3.8858488239929594,1.0,4.65986724341183,3.1641339210556463e-06,0.00038524944842893846,48.5,2.1938141683987378,0.031188020295646227,0.3236688001045334,552.0,1024.0,1.484028208453731e-05,0.0018892572437906514,46.0,3.1641339210556463e-06,0.0010890705561356529,True,46.0
Q8WY22 (gene BRI3BP):  BRI3-binding protein,BRI3BP,7,0.11666666666666667,41714.71666666667,148325.04361784758,False,1,0.047619047619047616,2565238.095238095,11472093.518848922,False,1.0,0.016261537961753454,-5.9423924806479045,-1.0,0.9127883025778193,0.36135389158371833,0.485439612066756,4429.5,-1.682316203054246,0.09645636368502647,0.3467583543700669,1658.0,670.0,0.41092743596696424,0.5194976168625078,4499.5,0.09645636368502647,0.4990915042667437,False,1658.0
P07942 (gene LAMB1):  Laminin subunit beta-1,LAMB1,36,0.6,943221.9466666667,2303110.936973446,False,4,0.19047619047619047,17346.280952380952,64676.57034099693,False,1.0,54.37603306447218,5.764899000075551,1.0,3.2306135812718697,0.001235248147315817,0.0076357601316344795,945.5,1.819108353668366,0.07268397331625294,0.33860298882329615,1277.0,928.0,0.0005889898398793038,0.006089971204020671,577.0,0.0005889898398793038,0.012329520648140094,True,577.0
P53367 (gene ARFIP1):  Arfaptin-1,ARFIP1,35,0.5833333333333334,1120246.2833333334,1792891.0042364364,False,1,0.047619047619047616,2106.3809523809523,9420.021992069112,False,1.0,531.8346054806592,9.054833843485971,1.0,4.252100321353807,2.1177494737912493e-05,0.0008897530535660981,138.5,2.822414817687478,0.006027685997849592,0.3236688001045334,49.0,984.0,2.8489608132665923e-05,0.0021515063559428465,79.0,2.1177494737912493e-05,0.0023989544355642895,True,49.0
P49902 (gene NT5C2):  Cytosolic purine 5-nucleotidase,NT5C2,12,0.2,160170.1,418918.66988624015,False,6,0.2857142857142857,206395.61904761905,489216.8850576132,False,-1.0,0.7760343981054654,-0.36580749289208986,-1.0,-0.8131571126147259,0.416127984926257,0.52877945858787,4694.5,-0.41086124270232144,0.6822866170676393,0.7964237834915938,5111.0,583.0,0.4910398264345254,0.6040296091769852,4850.0,0.416127984926257,1.0,False,4694.5
Q8WYA6 (gene CTNNBL1):  Beta-catenin-like protein 1,CTNNBL1,13,0.21666666666666667,44952.51666666667,114372.40494753556,False,1,0.047619047619047616,75700.0,338540.69179346814,False,1.0,0.5938245266324023,-0.7518914129467827,-1.0,1.7633374090497054,0.07784359948627662,0.14770755355780324,3051.5,-0.6033328699927708,0.5480156298005268,0.6714355378039918,4686.0,730.0,0.10362695056008711,0.1851438711871068,3314.0,0.07784359948627662,0.41591453307319437,False,3051.5
Q99584 (gene S100A13):  Protein S100-A13,S100A13,28,0.4666666666666667,2289222.3333333335,5472433.893115373,False,4,0.19047619047619047,135628.57142857142,404438.33242665615,False,1.0,16.87861421236063,4.077124553966468,1.0,2.228247621687691,0.025864007037437537,0.06433546569668432,2386.0,1.7793002009207115,0.07903676292212614,0.3421782971546007,1377.0,834.0,0.012943356824406688,0.03876509378233449,1992.0,0.012943356824406688,0.10670667915395252,False,1377.0
O00442 (gene RTCA):  RNA 3-terminal phosphate cyclase,RTCA,22,0.36666666666666664,90788.8,173730.41540260013,False,2,0.09523809523809523,52964.76190476191,178695.14712463712,False,1.0,1.7141359034434422,0.7774814965281244,1.0,2.3444463251327745,0.019055353042893828,0.05153410528282166,2200.5,0.8417177630159535,0.4024867700354047,0.5845489011824048,4103.0,786.0,0.03788629739151159,0.08577975341091391,2634.5,0.019055353042893828,0.14252098151346165,False,2200.5
Q96T76 (gene MMS19):  MMS19 nucleotide excision repair protein homolog,MMS19,9,0.15,49760.75,194214.0233733243,False,1,0.047619047619047616,9662.857142857143,43213.61085659595,False,1.0,5.149693228325726,2.364486492265706,1.0,1.2274894632108915,0.21963867969879114,0.3293687196954414,3914.5,0.9263842320101623,0.35706779835525515,0.5474856039546266,3891.0,694.0,0.23109423388191874,0.3403724414052982,3949.0,0.21963867969879114,0.9331350236712297,False,3891.0
P56182 (gene RRP1):  Ribosomal RNA processing protein 1 homolog A,RRP1,6,0.1,28147.266666666666,125503.1668826019,False,1,0.047619047619047616,1245.8095238095239,5571.429564509475,False,1.0,22.593555520431742,4.497839418653304,1.0,0.7352521320870514,0.46218595481756986,0.5729070032083153,4800.0,0.969732782964537,0.33513935373479853,0.527417933099923,3791.0,665.0,0.44552570764891175,0.556533997452556,4774.0,0.33513935373479853,1.0,False,3791.0
"P19525 (gene EIF2AK2):  Interferon-induced, double-stranded RNA-activated protein kinase",EIF2AK2,16,0.26666666666666666,108068.85,278260.0810171319,False,1,0.047619047619047616,29928.571428571428,133844.64036748742,False,1.0,3.610892362647846,1.852355415526476,1.0,2.1215431596249137,0.033876119920475005,0.08012818367736416,2510.0,1.2223519244906567,0.225209025794304,0.4408553579345593,3047.0,763.0,0.0448681978069855,0.09888572889415422,2707.0,0.033876119920475005,0.223719961107813,False,2510.0
Q9UEY8 (gene ADD3):  Gamma-adducin,ADD3,34,0.5666666666666667,225341.33333333334,386122.0956709879,False,1,0.047619047619047616,1467.6190476190477,6563.391911099382,False,1.0,153.5421154047896,7.262490619649782,1.0,4.13258739965583,3.58702300097772e-05,0.0010707690912792845,192.5,2.6238389507887554,0.010432214491358546,0.3236688001045334,117.0,971.0,4.90647583869476e-05,0.002735704191930181,106.5,3.58702300097772e-05,0.002926768849496711,True,106.5
P28906 (gene CD34):  Hematopoietic progenitor cell antigen CD34,CD34,9,0.15,77998.96666666666,250975.69702861452,False,2,0.09523809523809523,5362.0952380952385,17798.20679545518,False,1.0,14.546359806885421,3.8625862620682776,1.0,0.6304649755087337,0.5283904111510731,0.6444342312558704,4859.0,1.3086522687252637,0.1944464967886958,0.4141620135099462,2801.0,672.5,0.4471985919702547,0.5583661563610092,4778.0,0.1944464967886958,0.8469708930455285,False,2801.0
Q8WWY3 (gene PRPF31):  U4/U6 small nuclear ribonucleoprotein Prp31,PRPF31,15,0.25,148207.56666666668,376381.85887753975,False,3,0.14285714285714285,8976.666666666666,22375.449618963943,False,1.0,16.51031191795281,4.045295471239857,1.0,1.0164463907684078,0.30941686389592626,0.4207843651705257,4379.5,1.6730895846327714,0.09826538537460193,0.3481608462315434,1682.0,708.0,0.25106771447266496,0.36320804668863216,4124.0,0.09826538537460193,0.5036860985520559,False,1682.0
Q9UBX5 (gene FBLN5):  Fibulin-5,FBLN5,24,0.4,174811.2,440274.0007792041,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,3.4549735317746153,0.0005503468471752658,0.004598556428918257,707.5,1.7969123664223303,0.07617148374281289,0.33949662666591107,1337.0,882.0,0.0007857107709213385,0.00688523697034918,672.5,0.0005503468471752658,0.011782425682706826,True,672.5
P16284 (gene PECAM1):  Platelet endothelial cell adhesion molecule,PECAM1,8,0.13333333333333333,23773.7,70179.05105046187,False,2,0.09523809523809523,25721.619047619046,110175.45478548392,False,1.0,0.9242691898617623,-0.11361500264092898,-1.0,0.4567402653807969,0.6478577456617294,0.7442941094969916,5187.5,-0.09204097589209119,0.9268984836279925,1.0,5353.0,654.0,0.6576312683339671,0.7530572258887616,5210.0,0.6478577456617294,1.0,False,5187.5
Q96B97 (gene SH3KBP1):  SH3 domain-containing kinase-binding protein 1,SH3KBP1,20,0.3333333333333333,151330.96666666667,389716.2293626379,False,2,0.09523809523809523,7477.9047619047615,27778.348474863113,False,1.0,20.237081303491056,4.338929326984032,1.0,2.1112572083429058,0.03475020997292051,0.08012818367736416,2525.0,1.6690352560113895,0.09906898599971913,0.3489052954393886,1694.0,791.0,0.027232445162247623,0.06791038978123193,2392.0,0.027232445162247623,0.18441403840859172,False,1694.0
P22897 (gene MRC1):  Macrophage mannose receptor 1,MRC1,23,0.38333333333333336,125916.5,304421.9969630151,False,1,0.047619047619047616,6280.0,28085.013797397358,False,1.0,20.050398085979236,4.325558975506048,1.0,2.899709928453695,0.003735081374173402,0.016024490749278184,1376.5,1.775916081524467,0.07959742527825163,0.3426569593806147,1385.0,844.0,0.004365856664962144,0.017755078979661998,1467.0,0.003735081374173402,0.041807683824237364,True,1376.5
